date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:49:04	2328/2328	---M-Z	200	added ('OK')	application/json	date:Wed,%2009%20Nov%202022%2000:49:04%20GMT	https://www.papeleradelsur.com.ar/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.papeleradelsur.com.ar%2Fen%2Fnews%2F	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/wp-json/oembed/1.0/embede5ae.json	(from https://www.papeleradelsur.com.ar/en/news/)
19:49:05	2382/2382	---M-Z	200	added ('OK')	text/xml	date:Wed,%2009%20Nov%202022%2000:49:04%20GMT	https://www.papeleradelsur.com.ar/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.papeleradelsur.com.ar%2Fen%2Fnews%2F&format=xml	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/wp-json/oembed/1.0/embed95f4	(from https://www.papeleradelsur.com.ar/en/news/)
19:49:05	107681/107681	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2000:49:04%20GMT	https://www.papeleradelsur.com.ar/novedades/	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/novedades/index.html	(from https://www.papeleradelsur.com.ar/en/news/)
19:49:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Nov%202022%2000:49:04%20GMT	https://www.papeleradelsur.com.ar/en	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/en	(from https://www.papeleradelsur.com.ar/en/news/)
19:49:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Nov%202022%2000:49:04%20GMT	https://www.papeleradelsur.com.ar/?p=1960	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/indexe78a.html	(from https://www.papeleradelsur.com.ar/en/news/)
19:49:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Nov%202022%2000:49:05%20GMT	https://www.papeleradelsur.com.ar/en	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/en	(from https://www.papeleradelsur.com.ar/en/news/)
19:49:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Nov%202022%2000:49:05%20GMT	https://www.papeleradelsur.com.ar/en	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/en	(from https://www.papeleradelsur.com.ar/en/news/)
19:49:06	1264/1264	---M-Z	200	added ('OK')	application/x-javascript	etag:%224f0-63613ce8-141f56;gz%22	https://www.papeleradelsur.com.ar/assets/themes/papeleradelsur/js/novedades.js	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/assets/themes/papeleradelsur/js/novedades.js	(from https://www.papeleradelsur.com.ar/en/news/)
19:49:06	5773/5773	---M-Z	200	added ('OK')	text/css	etag:%22168d-63613ced-141f95;gz%22	https://www.papeleradelsur.com.ar/assets/themes/papeleradelsur/css/contacto.css	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/assets/themes/papeleradelsur/css/contacto.css	(from https://www.papeleradelsur.com.ar/en/contact/)
19:49:06	6014/6014	---M-Z	200	added ('OK')	application/json	date:Wed,%2009%20Nov%202022%2000:49:06%20GMT	https://www.papeleradelsur.com.ar/wp-json/wp/v2/pages/1965	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/wp-json/wp/v2/pages/1965.json	(from https://www.papeleradelsur.com.ar/en/contact/)
19:49:07	129783/129783	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2000:49:06%20GMT	https://www.papeleradelsur.com.ar/contacto/	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/contacto/index.html	(from https://www.papeleradelsur.com.ar/en/contact/)
19:49:07	2406/2406	---M-Z	200	added ('OK')	application/json	date:Wed,%2009%20Nov%202022%2000:49:06%20GMT	https://www.papeleradelsur.com.ar/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.papeleradelsur.com.ar%2Fen%2Fcontact%2F	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/wp-json/oembed/1.0/embed4642.json	(from https://www.papeleradelsur.com.ar/en/contact/)
19:49:07	2470/2470	---M-Z	200	added ('OK')	text/xml	date:Wed,%2009%20Nov%202022%2000:49:06%20GMT	https://www.papeleradelsur.com.ar/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.papeleradelsur.com.ar%2Fen%2Fcontact%2F&format=xml	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/wp-json/oembed/1.0/embed6cb9	(from https://www.papeleradelsur.com.ar/en/contact/)
19:49:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Nov%202022%2000:49:07%20GMT	https://www.papeleradelsur.com.ar/?p=1965	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/index2752.html	(from https://www.papeleradelsur.com.ar/en/contact/)
19:49:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Nov%202022%2000:49:07%20GMT	https://www.papeleradelsur.com.ar/en	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/en	(from https://www.papeleradelsur.com.ar/en/contact/)
19:49:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Nov%202022%2000:49:07%20GMT	https://www.papeleradelsur.com.ar/en	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/en	(from https://www.papeleradelsur.com.ar/en/contact/)
19:49:07	5744/5744	---M-Z	200	added ('OK')	image/svg+xml	etag:%221670-63613d0b-142061;gz%22	https://www.papeleradelsur.com.ar/assets/media/2022/10/HK.svg	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/assets/media/2022/10/HK.svg	(from https://www.papeleradelsur.com.ar/en/contact/)
19:49:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Nov%202022%2000:49:07%20GMT	https://www.papeleradelsur.com.ar/en	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/en	(from https://www.papeleradelsur.com.ar/en/contact/)
19:49:09	6371/6371	---M-Z	200	added ('OK')	text/css	etag:%2218e3-63613cee-141f99;gz%22	https://www.papeleradelsur.com.ar/assets/themes/papeleradelsur/css/single-novedades.css	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/assets/themes/papeleradelsur/css/single-novedades.css	(from https://www.papeleradelsur.com.ar/en/novedades/alimentek-2022-packing-expo/)
19:49:09	119137/119137	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2000:49:08%20GMT	https://www.papeleradelsur.com.ar/generacion-circular/alianza-circular/	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/generacion-circular/alianza-circular/index.html	(from https://www.papeleradelsur.com.ar/en/)
19:49:09	9627/9627	---MCZ	200	added ('OK')	application/json	date:Wed,%2009%20Nov%202022%2000:49:09%20GMT	https://www.papeleradelsur.com.ar/wp-json/wp/v2/novedades/1896	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/wp-json/wp/v2/novedades/1896.json	(from https://www.papeleradelsur.com.ar/en/novedades/alimentek-2022-packing-expo/)
19:49:09	114629/114629	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2000:49:09%20GMT	https://www.papeleradelsur.com.ar/novedades/expo-envase-alimentek-2022/	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/novedades/expo-envase-alimentek-2022/index.html	(from https://www.papeleradelsur.com.ar/en/novedades/alimentek-2022-packing-expo/)
19:49:09	2753/2753	---M-Z	200	added ('OK')	application/json	date:Wed,%2009%20Nov%202022%2000:49:09%20GMT	https://www.papeleradelsur.com.ar/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.papeleradelsur.com.ar%2Fen%2Fnovedades%2Falimentek-2022-packing-expo%2F	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/wp-json/oembed/1.0/embed8d58.json	(from https://www.papeleradelsur.com.ar/en/novedades/alimentek-2022-packing-expo/)
19:49:09	2853/2853	---M-Z	200	added ('OK')	text/xml	date:Wed,%2009%20Nov%202022%2000:49:09%20GMT	https://www.papeleradelsur.com.ar/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.papeleradelsur.com.ar%2Fen%2Fnovedades%2Falimentek-2022-packing-expo%2F&format=xml	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/wp-json/oembed/1.0/embedfde8	(from https://www.papeleradelsur.com.ar/en/novedades/alimentek-2022-packing-expo/)
19:49:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Nov%202022%2000:49:09%20GMT	https://www.papeleradelsur.com.ar/en	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/en	(from https://www.papeleradelsur.com.ar/en/novedades/alimentek-2022-packing-expo/)
19:49:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Nov%202022%2000:49:09%20GMT	https://www.papeleradelsur.com.ar/?p=1896	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/index8c3c.html	(from https://www.papeleradelsur.com.ar/en/novedades/alimentek-2022-packing-expo/)
19:49:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Nov%202022%2000:49:10%20GMT	https://www.papeleradelsur.com.ar/en	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/en	(from https://www.papeleradelsur.com.ar/en/novedades/alimentek-2022-packing-expo/)
19:49:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Nov%202022%2000:49:10%20GMT	https://www.papeleradelsur.com.ar/en/en/news	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/en/en/news	(from https://www.papeleradelsur.com.ar/en/novedades/alimentek-2022-packing-expo/)
19:49:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Nov%202022%2000:49:10%20GMT	https://www.papeleradelsur.com.ar/en/en/news	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/en/en/news	(from https://www.papeleradelsur.com.ar/en/novedades/alimentek-2022-packing-expo/)
19:49:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Nov%202022%2000:49:10%20GMT	https://www.papeleradelsur.com.ar/en/en/news	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/en/en/news	(from https://www.papeleradelsur.com.ar/en/novedades/alimentek-2022-packing-expo/)
19:49:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Nov%202022%2000:49:10%20GMT	https://www.papeleradelsur.com.ar/en	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/en	(from https://www.papeleradelsur.com.ar/en/novedades/alimentek-2022-packing-expo/)
19:49:11	9747/9747	---MCZ	200	added ('OK')	application/json	date:Wed,%2009%20Nov%202022%2000:49:11%20GMT	https://www.papeleradelsur.com.ar/wp-json/wp/v2/novedades/1900	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/wp-json/wp/v2/novedades/1900.json	(from https://www.papeleradelsur.com.ar/en/novedades/the-launch-of-our-new-terra-print-paperboard/)
19:49:12	2803/2803	---M-Z	200	added ('OK')	application/json	date:Wed,%2009%20Nov%202022%2000:49:11%20GMT	https://www.papeleradelsur.com.ar/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.papeleradelsur.com.ar%2Fen%2Fnovedades%2Fthe-launch-of-our-new-terra-print-paperboard%2F	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/wp-json/oembed/1.0/embeddfd7.json	(from https://www.papeleradelsur.com.ar/en/novedades/the-launch-of-our-new-terra-print-paperboard/)
19:49:12	113471/113471	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2000:49:11%20GMT	https://www.papeleradelsur.com.ar/novedades/lanzamiento-cartulina-terra-print/	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/novedades/lanzamiento-cartulina-terra-print/index.html	(from https://www.papeleradelsur.com.ar/en/novedades/the-launch-of-our-new-terra-print-paperboard/)
19:49:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Nov%202022%2000:49:11%20GMT	https://www.papeleradelsur.com.ar/?p=1900	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/index3f7e.html	(from https://www.papeleradelsur.com.ar/en/novedades/the-launch-of-our-new-terra-print-paperboard/)
19:49:12	2903/2903	---M-Z	200	added ('OK')	text/xml	date:Wed,%2009%20Nov%202022%2000:49:12%20GMT	https://www.papeleradelsur.com.ar/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.papeleradelsur.com.ar%2Fen%2Fnovedades%2Fthe-launch-of-our-new-terra-print-paperboard%2F&format=xml	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/wp-json/oembed/1.0/embed1009	(from https://www.papeleradelsur.com.ar/en/novedades/the-launch-of-our-new-terra-print-paperboard/)
19:49:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Nov%202022%2000:49:12%20GMT	https://www.papeleradelsur.com.ar/en	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/en	(from https://www.papeleradelsur.com.ar/en/novedades/the-launch-of-our-new-terra-print-paperboard/)
19:49:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Nov%202022%2000:49:12%20GMT	https://www.papeleradelsur.com.ar/en	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/en	(from https://www.papeleradelsur.com.ar/en/novedades/the-launch-of-our-new-terra-print-paperboard/)
19:49:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Nov%202022%2000:49:12%20GMT	https://www.papeleradelsur.com.ar/en/en/news	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/en/en/news	(from https://www.papeleradelsur.com.ar/en/novedades/the-launch-of-our-new-terra-print-paperboard/)
19:49:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Nov%202022%2000:49:12%20GMT	https://www.papeleradelsur.com.ar/en/en/news	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/en/en/news	(from https://www.papeleradelsur.com.ar/en/novedades/the-launch-of-our-new-terra-print-paperboard/)
19:49:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Nov%202022%2000:49:13%20GMT	https://www.papeleradelsur.com.ar/en/en/news	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/en/en/news	(from https://www.papeleradelsur.com.ar/en/novedades/the-launch-of-our-new-terra-print-paperboard/)
19:49:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Nov%202022%2000:49:13%20GMT	https://www.papeleradelsur.com.ar/en	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/en	(from https://www.papeleradelsur.com.ar/en/novedades/the-launch-of-our-new-terra-print-paperboard/)
19:49:14	10123/10123	---MCZ	200	added ('OK')	application/json	date:Wed,%2009%20Nov%202022%2000:49:13%20GMT	https://www.papeleradelsur.com.ar/wp-json/wp/v2/novedades/1903	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/wp-json/wp/v2/novedades/1903.json	(from https://www.papeleradelsur.com.ar/en/novedades/estrella-del-sur-awards/)
19:49:14	2695/2695	---M-Z	200	added ('OK')	application/json	date:Wed,%2009%20Nov%202022%2000:49:13%20GMT	https://www.papeleradelsur.com.ar/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.papeleradelsur.com.ar%2Fen%2Fnovedades%2Festrella-del-sur-awards%2F	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/wp-json/oembed/1.0/embed42e8.json	(from https://www.papeleradelsur.com.ar/en/novedades/estrella-del-sur-awards/)
19:49:14	116186/116186	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2000:49:14%20GMT	https://www.papeleradelsur.com.ar/novedades/premios-estrella-del-sur/	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/novedades/premios-estrella-del-sur/index.html	(from https://www.papeleradelsur.com.ar/en/novedades/estrella-del-sur-awards/)
19:49:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Nov%202022%2000:49:14%20GMT	https://www.papeleradelsur.com.ar/?p=1903	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/index9af6.html	(from https://www.papeleradelsur.com.ar/en/novedades/estrella-del-sur-awards/)
19:49:14	2795/2795	---M-Z	200	added ('OK')	text/xml	date:Wed,%2009%20Nov%202022%2000:49:14%20GMT	https://www.papeleradelsur.com.ar/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.papeleradelsur.com.ar%2Fen%2Fnovedades%2Festrella-del-sur-awards%2F&format=xml	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/wp-json/oembed/1.0/embed8c2c	(from https://www.papeleradelsur.com.ar/en/novedades/estrella-del-sur-awards/)
19:49:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Nov%202022%2000:49:14%20GMT	https://www.papeleradelsur.com.ar/en	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/en	(from https://www.papeleradelsur.com.ar/en/novedades/estrella-del-sur-awards/)
19:49:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Nov%202022%2000:49:14%20GMT	https://www.papeleradelsur.com.ar/en	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/en	(from https://www.papeleradelsur.com.ar/en/novedades/estrella-del-sur-awards/)
19:49:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Nov%202022%2000:49:14%20GMT	https://www.papeleradelsur.com.ar/en/en/news	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/en/en/news	(from https://www.papeleradelsur.com.ar/en/novedades/estrella-del-sur-awards/)
19:49:15	73814/73814	---M--	200	added ('OK')	image/jpeg	etag:%2212056-63613cfb-14202a;;;%22	https://www.papeleradelsur.com.ar/assets/media/2022/10/1080x1080-premio.jpg	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/assets/media/2022/10/1080x1080-premio.jpg	(from https://www.papeleradelsur.com.ar/en/novedades/estrella-del-sur-awards/)
19:49:15	96411/96411	---M--	200	added ('OK')	image/jpeg	etag:%221789b-63613cf3-141fdc;;;%22	https://www.papeleradelsur.com.ar/assets/media/2022/10/1080x1080-premio-hidromet-heladosss-01.jpg	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/assets/media/2022/10/1080x1080-premio-hidromet-heladosss-01.jpg	(from https://www.papeleradelsur.com.ar/en/novedades/estrella-del-sur-awards/)
19:49:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Nov%202022%2000:49:15%20GMT	https://www.papeleradelsur.com.ar/en/en/news	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/en/en/news	(from https://www.papeleradelsur.com.ar/en/novedades/estrella-del-sur-awards/)
19:49:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Nov%202022%2000:49:15%20GMT	https://www.papeleradelsur.com.ar/en/en/news	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/en/en/news	(from https://www.papeleradelsur.com.ar/en/novedades/estrella-del-sur-awards/)
19:49:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Nov%202022%2000:49:15%20GMT	https://www.papeleradelsur.com.ar/en	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/en	(from https://www.papeleradelsur.com.ar/en/novedades/estrella-del-sur-awards/)
19:49:16	6512/6512	---M-Z	200	added ('OK')	text/css	etag:%221970-63613cee-141f98;gz%22	https://www.papeleradelsur.com.ar/assets/themes/papeleradelsur/css/nosotros.css	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/assets/themes/papeleradelsur/css/nosotros.css	(from https://www.papeleradelsur.com.ar/en/about-us/hz-group/)
19:49:16	9073/9073	---MCZ	200	added ('OK')	application/json	date:Wed,%2009%20Nov%202022%2000:49:16%20GMT	https://www.papeleradelsur.com.ar/wp-json/wp/v2/pages/212	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/wp-json/wp/v2/pages/212.json	(from https://www.papeleradelsur.com.ar/nosotros/grupo-hz/)
19:49:17	2763/2763	---M-Z	200	added ('OK')	application/json	date:Wed,%2009%20Nov%202022%2000:49:16%20GMT	https://www.papeleradelsur.com.ar/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.papeleradelsur.com.ar%2Fnosotros%2Fgrupo-hz%2F	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/wp-json/oembed/1.0/embeddfab.json	(from https://www.papeleradelsur.com.ar/nosotros/grupo-hz/)
19:49:17	1081/1081	---M-Z	200	added ('OK')	application/rss+xml	etag:%2201c4a4a594767e800b7a2b650c6ab3dd%22	https://www.papeleradelsur.com.ar/feed/	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/feed/index.html	(from https://www.papeleradelsur.com.ar/nosotros/grupo-hz/)
19:49:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Nov%202022%2000:49:16%20GMT	https://www.papeleradelsur.com.ar/?p=212	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/index905c.html	(from https://www.papeleradelsur.com.ar/nosotros/grupo-hz/)
19:49:17	2827/2827	---M-Z	200	added ('OK')	text/xml	date:Wed,%2009%20Nov%202022%2000:49:17%20GMT	https://www.papeleradelsur.com.ar/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.papeleradelsur.com.ar%2Fnosotros%2Fgrupo-hz%2F&format=xml	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/wp-json/oembed/1.0/embed5c02	(from https://www.papeleradelsur.com.ar/nosotros/grupo-hz/)
19:49:17	4001/4001	---M-Z	200	added ('OK')	image/svg+xml	etag:%22fa1-63613cf4-141fe3;gz%22	https://www.papeleradelsur.com.ar/assets/media/2022/10/logo_grupo_HZ-1.svg	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/assets/media/2022/10/logo_grupo_HZ-1.svg	(from https://www.papeleradelsur.com.ar/nosotros/grupo-hz/)
19:49:20	9039/9039	---MCZ	200	added ('OK')	application/json	date:Wed,%2009%20Nov%202022%2000:49:18%20GMT	https://www.papeleradelsur.com.ar/wp-json/wp/v2/pages/246	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/wp-json/wp/v2/pages/246	(from https://www.papeleradelsur.com.ar/en/about-us/hz-group/)
19:49:21	2722/2722	---M-Z	200	added ('OK')	application/json	date:Wed,%2009%20Nov%202022%2000:49:20%20GMT	https://www.papeleradelsur.com.ar/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.papeleradelsur.com.ar%2Fen%2Fabout-us%2Fhz-group%2F	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/wp-json/oembed/1.0/embed2259	(from https://www.papeleradelsur.com.ar/en/about-us/hz-group/)
19:49:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Nov%202022%2000:49:17%20GMT	https://www.papeleradelsur.com.ar/grupo-hz/	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/grupo-hz/index.html	(from https://www.papeleradelsur.com.ar/nosotros/grupo-hz/)
19:49:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Nov%202022%2000:49:17%20GMT	https://www.papeleradelsur.com.ar/gestion-de-calidad/	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/gestion-de-calidad/index.html	(from https://www.papeleradelsur.com.ar/nosotros/grupo-hz/)
19:49:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Nov%202022%2000:49:17%20GMT	https://www.papeleradelsur.com.ar/proposito-circular/	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/proposito-circular/index.html	(from https://www.papeleradelsur.com.ar/nosotros/grupo-hz/)
19:49:22	684926/684926	---M--	200	added ('OK')	image/png	etag:%22a737e-63613d69-162807;;;%22	https://www.papeleradelsur.com.ar/assets/themes/papeleradelsur/img//nosotros/Papelera-del-sus-nosotros-proposito-%20banner.png	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/assets/themes/papeleradelsur/img/nosotros/Papelera-del-sus-nosotros-proposito-%20banner.png	(from https://www.papeleradelsur.com.ar/assets/themes/papeleradelsur/css/proposito-circular.css)
19:49:23	2726/2726	---M-Z	200	added ('OK')	text/xml	date:Wed,%2009%20Nov%202022%2000:49:22%20GMT	https://www.papeleradelsur.com.ar/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.papeleradelsur.com.ar%2Fnosotros%2Fproposito-circular%2F&format=xml	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/wp-json/oembed/1.0/embedd5d1	(from https://www.papeleradelsur.com.ar/nosotros/proposito-circular/)
19:49:23	42/42	---M--	200	added ('OK')	image/gif	etag:%222a-63613d43-162071;;;%22	http://www.papeleradelsur.com.ar/assets/scripts/a3-lazy-load/assets/images/lazy_placeholder.gif	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/assets/scripts/a3-lazy-load/assets/images/lazy_placeholder.gif	(from https://www.papeleradelsur.com.ar/en/about-us/circular-purpose/)
19:49:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Nov%202022%2000:49:23%20GMT	https://www.papeleradelsur.com.ar/?p=1091	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/index2f6c.html	(from https://www.papeleradelsur.com.ar/nosotros/proposito-circular/)
19:49:24	630096/630096	---M--	200	added ('OK')	image/png	etag:%2299d50-63613d69-162806;;;%22	https://www.papeleradelsur.com.ar/assets/themes/papeleradelsur/img/nosotros/gestion.png	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/assets/themes/papeleradelsur/img/nosotros/gestion.png	(from https://www.papeleradelsur.com.ar/assets/themes/papeleradelsur/css/gestion.css)
19:49:24	7513/7513	---M-Z	200	added ('OK')	application/json	date:Wed,%2009%20Nov%202022%2000:49:24%20GMT	https://www.papeleradelsur.com.ar/wp-json/wp/v2/pages/1070	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/wp-json/wp/v2/pages/1070.json	(from https://www.papeleradelsur.com.ar/nosotros/gestion-de-calidad/)
19:49:24	2635/2635	---M-Z	200	added ('OK')	application/json	date:Wed,%2009%20Nov%202022%2000:49:24%20GMT	https://www.papeleradelsur.com.ar/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.papeleradelsur.com.ar%2Fnosotros%2Fgestion-de-calidad%2F	C:/My%20Web%20Sites/empresapapelera/www.papeleradelsur.com.ar/wp-json/oembed/1.0/embeddf0e.json	(from https://www.papeleradelsur.com.ar/nosotros/gestion-de-calidad/)
